ano|pais_origem|pais_destino|tipo|quantidade|valor
1997|Brasil|Líbano|Vinhos de mesa|0|0.0
1997|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
1997|Brasil|Macedônia|Vinhos de mesa|0|0.0
1997|Brasil|Marrocos|Vinhos de mesa|0|0.0
1997|Brasil|México|Vinhos de mesa|0|0.0
1997|Brasil|Moldávia|Vinhos de mesa|0|0.0
1997|Brasil|Montenegro|Vinhos de mesa|0|0.0
1997|Brasil|Noruega|Vinhos de mesa|0|0.0
1997|Brasil|Nova Zelândia|Vinhos de mesa|0|0.0
1997|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
1997|Brasil|Panamá|Vinhos de mesa|0|0.0
1997|Brasil|Peru|Vinhos de mesa|0|0.0
1997|Brasil|Porto Rico|Vinhos de mesa|0|0.0
1997|Brasil|Portugal|Vinhos de mesa|5421763|12467340.0
1997|Brasil|Reino Unido|Vinhos de mesa|0|0.0
1997|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
1997|Brasil|Romênia|Vinhos de mesa|0|0.0
1997|Brasil|Rússia|Vinhos de mesa|0|0.0
1997|Brasil|San Marino|Vinhos de mesa|0|0.0
1997|Brasil|Sérvia|Vinhos de mesa|0|0.0
1997|Brasil|Síria|Vinhos de mesa|0|0.0
1997|Brasil|Suíça|Vinhos de mesa|0|0.0
1997|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
1997|Brasil|Tunísia|Vinhos de mesa|0|0.0
1997|Brasil|Turquia|Vinhos de mesa|0|0.0
1997|Brasil|Ucrânia|Vinhos de mesa|0|0.0
1997|Brasil|Uruguai|Vinhos de mesa|89117|209952.0
1997|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
1997|Brasil|Não declarados|Vinhos de mesa|0|0.0
1997|Brasil|Outros|Vinhos de mesa|186470|548733.0
1998|Brasil|Africa do Sul|Vinhos de mesa|0|0.0
1998|Brasil|Alemanha|Vinhos de mesa|3014081|4834030.0
1998|Brasil|Argélia|Vinhos de mesa|0|0.0
1998|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
1998|Brasil|Argentina|Vinhos de mesa|1295190|3073775.0
1998|Brasil|Austrália|Vinhos de mesa|0|0.0
1998|Brasil|Áustria|Vinhos de mesa|8926|59378.0
1998|Brasil|Bermudas|Vinhos de mesa|0|0.0
1998|Brasil|Bélgica|Vinhos de mesa|9363|40899.0
1998|Brasil|Bolívia|Vinhos de mesa|0|0.0
1998|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
1998|Brasil|Brasil|Vinhos de mesa|0|0.0
1998|Brasil|Bulgária|Vinhos de mesa|0|0.0
1998|Brasil|Canada|Vinhos de mesa|0|0.0
1998|Brasil|Chile|Vinhos de mesa|3203054|6005098.0
1998|Brasil|China|Vinhos de mesa|0|0.0
1998|Brasil|Coreia do Sul, República|Vinhos de mesa|0|0.0
1998|Brasil|Croácia|Vinhos de mesa|0|0.0
1998|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
1998|Brasil|Eslovênia|Vinhos de mesa|0|0.0
1998|Brasil|Eslováquia|Vinhos de mesa|0|0.0
1998|Brasil|Espanha|Vinhos de mesa|370580|1328280.0
1998|Brasil|Estados Unidos|Vinhos de mesa|381199|885162.0
1998|Brasil|França|Vinhos de mesa|3853865|12027414.0
1998|Brasil|Geórgia|Vinhos de mesa|0|0.0
1998|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
1998|Brasil|Grécia|Vinhos de mesa|0|0.0
1998|Brasil|Hong Kong|Vinhos de mesa|0|0.0
1998|Brasil|Hungria|Vinhos de mesa|0|0.0
1998|Brasil|Indonesia|Vinhos de mesa|0|0.0
1998|Brasil|Irlanda|Vinhos de mesa|0|0.0
1998|Brasil|Israel|Vinhos de mesa|0|0.0
1998|Brasil|Itália|Vinhos de mesa|5481659|12837955.0
1998|Brasil|Japão|Vinhos de mesa|0|0.0
1998|Brasil|Iugoslavia|Vinhos de mesa|0|0.0
1998|Brasil|Líbano|Vinhos de mesa|0|0.0
1998|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
1998|Brasil|Macedônia|Vinhos de mesa|0|0.0
1998|Brasil|Marrocos|Vinhos de mesa|0|0.0
1998|Brasil|México|Vinhos de mesa|0|0.0
1998|Brasil|Moldávia|Vinhos de mesa|0|0.0
1998|Brasil|Montenegro|Vinhos de mesa|0|0.0
1998|Brasil|Noruega|Vinhos de mesa|0|0.0
1998|Brasil|Nova Zelândia|Vinhos de mesa|0|0.0
1998|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
1998|Brasil|Panamá|Vinhos de mesa|0|0.0
1998|Brasil|Peru|Vinhos de mesa|0|0.0
1998|Brasil|Porto Rico|Vinhos de mesa|0|0.0
1998|Brasil|Portugal|Vinhos de mesa|4656474|12314487.0
1998|Brasil|Reino Unido|Vinhos de mesa|0|0.0
1998|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
1998|Brasil|Romênia|Vinhos de mesa|0|0.0
1998|Brasil|Rússia|Vinhos de mesa|0|0.0
1998|Brasil|San Marino|Vinhos de mesa|0|0.0
1998|Brasil|Sérvia|Vinhos de mesa|0|0.0
1998|Brasil|Síria|Vinhos de mesa|0|0.0
1998|Brasil|Suíça|Vinhos de mesa|0|0.0
1998|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
1998|Brasil|Tunísia|Vinhos de mesa|0|0.0
1998|Brasil|Turquia|Vinhos de mesa|0|0.0
1998|Brasil|Ucrânia|Vinhos de mesa|0|0.0
1998|Brasil|Uruguai|Vinhos de mesa|277989|525654.0
1998|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
1998|Brasil|Não declarados|Vinhos de mesa|0|0.0
1998|Brasil|Outros|Vinhos de mesa|187919|480461.0
1999|Brasil|Africa do Sul|Vinhos de mesa|0|0.0
1999|Brasil|Alemanha|Vinhos de mesa|2576557|4539354.0
1999|Brasil|Argélia|Vinhos de mesa|0|0.0
1999|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
1999|Brasil|Argentina|Vinhos de mesa|2475780|5284871.0
1999|Brasil|Austrália|Vinhos de mesa|0|0.0
1999|Brasil|Áustria|Vinhos de mesa|83930|661104.0
1999|Brasil|Bermudas|Vinhos de mesa|0|0.0
1999|Brasil|Bélgica|Vinhos de mesa|5550|23433.0
1999|Brasil|Bolívia|Vinhos de mesa|0|0.0
1999|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
1999|Brasil|Brasil|Vinhos de mesa|0|0.0
1999|Brasil|Bulgária|Vinhos de mesa|0|0.0
1999|Brasil|Canada|Vinhos de mesa|0|0.0
1999|Brasil|Chile|Vinhos de mesa|4312887|8756515.0
1999|Brasil|China|Vinhos de mesa|0|0.0
1999|Brasil|Coreia do Sul, República|Vinhos de mesa|0|0.0
1999|Brasil|Croácia|Vinhos de mesa|0|0.0
1999|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
1999|Brasil|Eslovênia|Vinhos de mesa|0|0.0
1999|Brasil|Eslováquia|Vinhos de mesa|0|0.0
1999|Brasil|Espanha|Vinhos de mesa|396453|1906389.0
1999|Brasil|Estados Unidos|Vinhos de mesa|674683|992353.0
1999|Brasil|França|Vinhos de mesa|3529422|10122865.0
1999|Brasil|Geórgia|Vinhos de mesa|0|0.0
1999|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
1999|Brasil|Grécia|Vinhos de mesa|0|0.0
1999|Brasil|Hong Kong|Vinhos de mesa|0|0.0
1999|Brasil|Hungria|Vinhos de mesa|0|0.0
1999|Brasil|Indonesia|Vinhos de mesa|0|0.0
1999|Brasil|Irlanda|Vinhos de mesa|0|0.0
1999|Brasil|Israel|Vinhos de mesa|0|0.0
1999|Brasil|Itália|Vinhos de mesa|6187860|14604418.0
1999|Brasil|Japão|Vinhos de mesa|0|0.0
1999|Brasil|Iugoslavia|Vinhos de mesa|0|0.0
1999|Brasil|Líbano|Vinhos de mesa|0|0.0
1999|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
1999|Brasil|Macedônia|Vinhos de mesa|0|0.0
1999|Brasil|Marrocos|Vinhos de mesa|0|0.0
1999|Brasil|México|Vinhos de mesa|0|0.0
1999|Brasil|Moldávia|Vinhos de mesa|0|0.0
1999|Brasil|Montenegro|Vinhos de mesa|0|0.0
1999|Brasil|Noruega|Vinhos de mesa|0|0.0
1999|Brasil|Nova Zelândia|Vinhos de mesa|0|0.0
1999|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
1999|Brasil|Panamá|Vinhos de mesa|0|0.0
1999|Brasil|Peru|Vinhos de mesa|0|0.0
1999|Brasil|Porto Rico|Vinhos de mesa|0|0.0
1999|Brasil|Portugal|Vinhos de mesa|4408133|12406498.0
1999|Brasil|Reino Unido|Vinhos de mesa|0|0.0
1999|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
1999|Brasil|Romênia|Vinhos de mesa|0|0.0
1999|Brasil|Rússia|Vinhos de mesa|0|0.0
1999|Brasil|San Marino|Vinhos de mesa|0|0.0
1999|Brasil|Sérvia|Vinhos de mesa|0|0.0
1999|Brasil|Síria|Vinhos de mesa|0|0.0
1999|Brasil|Suíça|Vinhos de mesa|0|0.0
1999|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
1999|Brasil|Tunísia|Vinhos de mesa|0|0.0
1999|Brasil|Turquia|Vinhos de mesa|0|0.0
1999|Brasil|Ucrânia|Vinhos de mesa|0|0.0
1999|Brasil|Uruguai|Vinhos de mesa|1712036|2756398.0
1999|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
1999|Brasil|Não declarados|Vinhos de mesa|0|0.0
1999|Brasil|Outros|Vinhos de mesa|49646|230829.0
2000|Brasil|Africa do Sul|Vinhos de mesa|0|0.0
2000|Brasil|Alemanha|Vinhos de mesa|1164724|1668539.0
2000|Brasil|Argélia|Vinhos de mesa|0|0.0
2000|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
2000|Brasil|Argentina|Vinhos de mesa|2724941|6556544.0
2000|Brasil|Austrália|Vinhos de mesa|130097|446892.0
2000|Brasil|Áustria|Vinhos de mesa|0|0.0
2000|Brasil|Bermudas|Vinhos de mesa|0|0.0
2000|Brasil|Bélgica|Vinhos de mesa|0|0.0
2000|Brasil|Bolívia|Vinhos de mesa|0|0.0
2000|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
2000|Brasil|Brasil|Vinhos de mesa|0|0.0
2000|Brasil|Bulgária|Vinhos de mesa|0|0.0
2000|Brasil|Canada|Vinhos de mesa|0|0.0
2000|Brasil|Chile|Vinhos de mesa|5559322|12096840.0
2000|Brasil|China|Vinhos de mesa|0|0.0
2000|Brasil|Coreia do Sul, República|Vinhos de mesa|0|0.0
2000|Brasil|Croácia|Vinhos de mesa|0|0.0
2000|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
2000|Brasil|Eslovênia|Vinhos de mesa|0|0.0
2000|Brasil|Eslováquia|Vinhos de mesa|0|0.0
2000|Brasil|Espanha|Vinhos de mesa|531425|1699237.0
2000|Brasil|Estados Unidos|Vinhos de mesa|426442|899698.0
2000|Brasil|França|Vinhos de mesa|3431635|8467949.0
2000|Brasil|Geórgia|Vinhos de mesa|0|0.0
2000|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
2000|Brasil|Grécia|Vinhos de mesa|0|0.0
2000|Brasil|Hong Kong|Vinhos de mesa|0|0.0
2000|Brasil|Hungria|Vinhos de mesa|0|0.0
2000|Brasil|Indonesia|Vinhos de mesa|0|0.0
2000|Brasil|Irlanda|Vinhos de mesa|0|0.0
2000|Brasil|Israel|Vinhos de mesa|0|0.0
2000|Brasil|Itália|Vinhos de mesa|8261193|16364713.0
2000|Brasil|Japão|Vinhos de mesa|0|0.0
2000|Brasil|Iugoslavia|Vinhos de mesa|0|0.0
2000|Brasil|Líbano|Vinhos de mesa|0|0.0
2000|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
2000|Brasil|Macedônia|Vinhos de mesa|0|0.0
2000|Brasil|Marrocos|Vinhos de mesa|0|0.0
2000|Brasil|México|Vinhos de mesa|0|0.0
2000|Brasil|Moldávia|Vinhos de mesa|0|0.0
2000|Brasil|Montenegro|Vinhos de mesa|0|0.0
2000|Brasil|Noruega|Vinhos de mesa|0|0.0
2000|Brasil|Nova Zelândia|Vinhos de mesa|0|0.0
2000|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
2000|Brasil|Panamá|Vinhos de mesa|0|0.0
2000|Brasil|Peru|Vinhos de mesa|0|0.0
2000|Brasil|Porto Rico|Vinhos de mesa|0|0.0
2000|Brasil|Portugal|Vinhos de mesa|5011051|13191073.0
2000|Brasil|Reino Unido|Vinhos de mesa|0|0.0
2000|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
2000|Brasil|Romênia|Vinhos de mesa|0|0.0
2000|Brasil|Rússia|Vinhos de mesa|0|0.0
2000|Brasil|San Marino|Vinhos de mesa|0|0.0
2000|Brasil|Sérvia|Vinhos de mesa|0|0.0
2000|Brasil|Síria|Vinhos de mesa|0|0.0
2000|Brasil|Suíça|Vinhos de mesa|0|0.0
2000|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
2000|Brasil|Tunísia|Vinhos de mesa|0|0.0
2000|Brasil|Turquia|Vinhos de mesa|0|0.0
2000|Brasil|Ucrânia|Vinhos de mesa|0|0.0
2000|Brasil|Uruguai|Vinhos de mesa|1961733|3616134.0
2000|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
2000|Brasil|Não declarados|Vinhos de mesa|0|0.0
2000|Brasil|Outros|Vinhos de mesa|73451|295205.0
2001|Brasil|Africa do Sul|Vinhos de mesa|42661|99201.0
2001|Brasil|Alemanha|Vinhos de mesa|909077|1169872.0
2001|Brasil|Argélia|Vinhos de mesa|0|0.0
2001|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
2001|Brasil|Argentina|Vinhos de mesa|2585537|6196286.0
2001|Brasil|Austrália|Vinhos de mesa|179310|636740.0
2001|Brasil|Áustria|Vinhos de mesa|770|0.0
2001|Brasil|Bermudas|Vinhos de mesa|0|0.0
2001|Brasil|Bélgica|Vinhos de mesa|0|0.0
2001|Brasil|Bolívia|Vinhos de mesa|0|0.0
2001|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
2001|Brasil|Brasil|Vinhos de mesa|0|0.0
2001|Brasil|Bulgária|Vinhos de mesa|0|0.0
2001|Brasil|Canada|Vinhos de mesa|0|0.0
2001|Brasil|Chile|Vinhos de mesa|5160203|11122691.0
2001|Brasil|China|Vinhos de mesa|0|0.0
2001|Brasil|Coreia do Sul, República|Vinhos de mesa|0|0.0
2001|Brasil|Croácia|Vinhos de mesa|0|0.0
2001|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
2001|Brasil|Eslovênia|Vinhos de mesa|0|0.0
2001|Brasil|Eslováquia|Vinhos de mesa|0|0.0
2001|Brasil|Espanha|Vinhos de mesa|624644|2360928.0
2001|Brasil|Estados Unidos|Vinhos de mesa|374590|1036201.0
2001|Brasil|França|Vinhos de mesa|3118460|7968430.0
2001|Brasil|Geórgia|Vinhos de mesa|0|0.0
2001|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
2001|Brasil|Grécia|Vinhos de mesa|0|0.0
2001|Brasil|Hong Kong|Vinhos de mesa|0|0.0
2001|Brasil|Hungria|Vinhos de mesa|0|0.0
2001|Brasil|Indonesia|Vinhos de mesa|0|0.0
2001|Brasil|Irlanda|Vinhos de mesa|0|0.0
2001|Brasil|Israel|Vinhos de mesa|0|0.0
2001|Brasil|Itália|Vinhos de mesa|8113437|15592191.0
2001|Brasil|Japão|Vinhos de mesa|0|0.0
2001|Brasil|Iugoslavia|Vinhos de mesa|0|0.0
2001|Brasil|Líbano|Vinhos de mesa|0|0.0
2001|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
2001|Brasil|Macedônia|Vinhos de mesa|0|0.0
2001|Brasil|Marrocos|Vinhos de mesa|0|0.0
2001|Brasil|México|Vinhos de mesa|0|0.0
2001|Brasil|Moldávia|Vinhos de mesa|0|0.0
2001|Brasil|Montenegro|Vinhos de mesa|0|0.0
2001|Brasil|Noruega|Vinhos de mesa|0|0.0
2001|Brasil|Nova Zelândia|Vinhos de mesa|0|0.0
2001|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
2001|Brasil|Panamá|Vinhos de mesa|0|0.0
2001|Brasil|Peru|Vinhos de mesa|0|0.0
2001|Brasil|Porto Rico|Vinhos de mesa|0|0.0
2001|Brasil|Portugal|Vinhos de mesa|5225372|13988909.0
2001|Brasil|Reino Unido|Vinhos de mesa|0|0.0
2001|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
2001|Brasil|Romênia|Vinhos de mesa|0|0.0
2001|Brasil|Rússia|Vinhos de mesa|0|0.0
2001|Brasil|San Marino|Vinhos de mesa|0|0.0
2001|Brasil|Sérvia|Vinhos de mesa|0|0.0
2001|Brasil|Síria|Vinhos de mesa|0|0.0
2001|Brasil|Suíça|Vinhos de mesa|0|0.0
2001|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
2001|Brasil|Tunísia|Vinhos de mesa|0|0.0
2001|Brasil|Turquia|Vinhos de mesa|0|0.0
2001|Brasil|Ucrânia|Vinhos de mesa|0|0.0
2001|Brasil|Uruguai|Vinhos de mesa|1668697|3122694.0
2001|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
2001|Brasil|Não declarados|Vinhos de mesa|0|0.0
2001|Brasil|Outros|Vinhos de mesa|47256|201927.0
2002|Brasil|Africa do Sul|Vinhos de mesa|32194|106317.0
2002|Brasil|Alemanha|Vinhos de mesa|759712|829695.0
2002|Brasil|Argélia|Vinhos de mesa|0|0.0
2002|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
2002|Brasil|Argentina|Vinhos de mesa|3867336|6894469.0
2002|Brasil|Austrália|Vinhos de mesa|148916|446693.0
2002|Brasil|Áustria|Vinhos de mesa|0|0.0
2002|Brasil|Bermudas|Vinhos de mesa|0|0.0
2002|Brasil|Bélgica|Vinhos de mesa|0|0.0
2002|Brasil|Bolívia|Vinhos de mesa|0|0.0
2002|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
2002|Brasil|Brasil|Vinhos de mesa|0|0.0
2002|Brasil|Bulgária|Vinhos de mesa|0|0.0
2002|Brasil|Canada|Vinhos de mesa|0|0.0
2002|Brasil|Chile|Vinhos de mesa|6200375|11626770.0
2002|Brasil|China|Vinhos de mesa|0|0.0
2002|Brasil|Coreia do Sul, República|Vinhos de mesa|0|0.0
2002|Brasil|Croácia|Vinhos de mesa|0|0.0
2002|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
2002|Brasil|Eslovênia|Vinhos de mesa|0|0.0
2002|Brasil|Eslováquia|Vinhos de mesa|0|0.0
2002|Brasil|Espanha|Vinhos de mesa|435422|1503384.0
2002|Brasil|Estados Unidos|Vinhos de mesa|139693|357913.0
2002|Brasil|França|Vinhos de mesa|2355088|6060888.0
2002|Brasil|Geórgia|Vinhos de mesa|0|0.0
2002|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
2002|Brasil|Grécia|Vinhos de mesa|0|0.0
2002|Brasil|Hong Kong|Vinhos de mesa|0|0.0
2002|Brasil|Hungria|Vinhos de mesa|0|0.0
2002|Brasil|Indonesia|Vinhos de mesa|0|0.0
2002|Brasil|Irlanda|Vinhos de mesa|0|0.0
2002|Brasil|Israel|Vinhos de mesa|0|0.0
2002|Brasil|Itália|Vinhos de mesa|5878763|11408242.0
2002|Brasil|Japão|Vinhos de mesa|0|0.0
2002|Brasil|Iugoslavia|Vinhos de mesa|0|0.0
2002|Brasil|Líbano|Vinhos de mesa|0|0.0
2002|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
2002|Brasil|Macedônia|Vinhos de mesa|0|0.0
2002|Brasil|Marrocos|Vinhos de mesa|0|0.0
2002|Brasil|México|Vinhos de mesa|0|0.0
2002|Brasil|Moldávia|Vinhos de mesa|0|0.0
2002|Brasil|Montenegro|Vinhos de mesa|0|0.0
2002|Brasil|Noruega|Vinhos de mesa|0|0.0
2002|Brasil|Nova Zelândia|Vinhos de mesa|0|0.0
2002|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
2002|Brasil|Panamá|Vinhos de mesa|0|0.0
2002|Brasil|Peru|Vinhos de mesa|0|0.0
2002|Brasil|Porto Rico|Vinhos de mesa|0|0.0
2002|Brasil|Portugal|Vinhos de mesa|3047860|8596328.0
2002|Brasil|Reino Unido|Vinhos de mesa|0|0.0
2002|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
2002|Brasil|Romênia|Vinhos de mesa|0|0.0
2002|Brasil|Rússia|Vinhos de mesa|0|0.0
2002|Brasil|San Marino|Vinhos de mesa|0|0.0
2002|Brasil|Sérvia|Vinhos de mesa|0|0.0
2002|Brasil|Síria|Vinhos de mesa|0|0.0
2002|Brasil|Suíça|Vinhos de mesa|0|0.0
2002|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
2002|Brasil|Tunísia|Vinhos de mesa|0|0.0
2002|Brasil|Turquia|Vinhos de mesa|0|0.0
2002|Brasil|Ucrânia|Vinhos de mesa|0|0.0
2002|Brasil|Uruguai|Vinhos de mesa|1247891|2082552.0
2002|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
2002|Brasil|Não declarados|Vinhos de mesa|0|0.0
2002|Brasil|Outros|Vinhos de mesa|64069|256700.0
2003|Brasil|Africa do Sul|Vinhos de mesa|157239|305701.0
2003|Brasil|Alemanha|Vinhos de mesa|573198|629664.0
2003|Brasil|Argélia|Vinhos de mesa|0|0.0
2003|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
2003|Brasil|Argentina|Vinhos de mesa|5720024|9653634.0
2003|Brasil|Austrália|Vinhos de mesa|126441|344316.0
2003|Brasil|Áustria|Vinhos de mesa|0|0.0
2003|Brasil|Bermudas|Vinhos de mesa|0|0.0
2003|Brasil|Bélgica|Vinhos de mesa|0|0.0
2003|Brasil|Bolívia|Vinhos de mesa|0|0.0
2003|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
2003|Brasil|Brasil|Vinhos de mesa|0|0.0
2003|Brasil|Bulgária|Vinhos de mesa|0|0.0
2003|Brasil|Canada|Vinhos de mesa|0|0.0
2003|Brasil|Chile|Vinhos de mesa|7955549|16120955.0
2003|Brasil|China|Vinhos de mesa|0|0.0
2003|Brasil|Coreia do Sul, República|Vinhos de mesa|0|0.0
2003|Brasil|Croácia|Vinhos de mesa|0|0.0
2003|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
2003|Brasil|Eslovênia|Vinhos de mesa|0|0.0
2003|Brasil|Eslováquia|Vinhos de mesa|0|0.0
2003|Brasil|Espanha|Vinhos de mesa|410133|1721562.0
2003|Brasil|Estados Unidos|Vinhos de mesa|173327|448844.0
2003|Brasil|França|Vinhos de mesa|1958362|6093629.0
2003|Brasil|Geórgia|Vinhos de mesa|0|0.0
2003|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
2003|Brasil|Grécia|Vinhos de mesa|0|0.0
2003|Brasil|Hong Kong|Vinhos de mesa|0|0.0
2003|Brasil|Hungria|Vinhos de mesa|13391|39649.0
2003|Brasil|Indonesia|Vinhos de mesa|0|0.0
2003|Brasil|Irlanda|Vinhos de mesa|0|0.0
2003|Brasil|Israel|Vinhos de mesa|0|0.0
2003|Brasil|Itália|Vinhos de mesa|5237027|10545425.0
2003|Brasil|Japão|Vinhos de mesa|0|0.0
2003|Brasil|Iugoslavia|Vinhos de mesa|0|0.0
2003|Brasil|Líbano|Vinhos de mesa|1116|8013.0
2003|Brasil|Luxemburgo|Vinhos de mesa|0|0.0
2003|Brasil|Macedônia|Vinhos de mesa|0|0.0
2003|Brasil|Marrocos|Vinhos de mesa|0|0.0
2003|Brasil|México|Vinhos de mesa|0|0.0
2003|Brasil|Moldávia|Vinhos de mesa|0|0.0
2003|Brasil|Montenegro|Vinhos de mesa|0|0.0
2003|Brasil|Noruega|Vinhos de mesa|0|0.0
2003|Brasil|Nova Zelândia|Vinhos de mesa|21139|153081.0
2003|Brasil|Paises Baixos (Holanda)|Vinhos de mesa|0|0.0
2003|Brasil|Panamá|Vinhos de mesa|0|0.0
2003|Brasil|Peru|Vinhos de mesa|0|0.0
2003|Brasil|Porto Rico|Vinhos de mesa|0|0.0
2003|Brasil|Portugal|Vinhos de mesa|3344190|9649346.0
2003|Brasil|Reino Unido|Vinhos de mesa|0|0.0
2003|Brasil|Republica Dominicana|Vinhos de mesa|0|0.0
2003|Brasil|Romênia|Vinhos de mesa|0|0.0
2003|Brasil|Rússia|Vinhos de mesa|0|0.0
2003|Brasil|San Marino|Vinhos de mesa|0|0.0
2003|Brasil|Sérvia|Vinhos de mesa|0|0.0
2003|Brasil|Síria|Vinhos de mesa|0|0.0
2003|Brasil|Suíça|Vinhos de mesa|1900|3522.0
2003|Brasil|Tcheca, República|Vinhos de mesa|0|0.0
2003|Brasil|Tunísia|Vinhos de mesa|0|0.0
2003|Brasil|Turquia|Vinhos de mesa|0|0.0
2003|Brasil|Ucrânia|Vinhos de mesa|0|0.0
2003|Brasil|Uruguai|Vinhos de mesa|1096094|1630471.0
2003|Brasil|Não consta na tabela|Vinhos de mesa|0|0.0
2003|Brasil|Não declarados|Vinhos de mesa|0|0.0
2003|Brasil|Outros|Vinhos de mesa|0|0.0
2004|Brasil|Africa do Sul|Vinhos de mesa|303489|665101.0
2004|Brasil|Alemanha|Vinhos de mesa|420075|550750.0
2004|Brasil|Argélia|Vinhos de mesa|0|0.0
2004|Brasil|Arábia Saudita|Vinhos de mesa|0|0.0
2004|Brasil|Argentina|Vinhos de mesa|10202602|17142493.0
2004|Brasil|Austrália|Vinhos de mesa|192539|561291.0
2004|Brasil|Áustria|Vinhos de mesa|1170|24677.0
2004|Brasil|Bermudas|Vinhos de mesa|0|0.0
2004|Brasil|Bélgica|Vinhos de mesa|0|0.0
2004|Brasil|Bolívia|Vinhos de mesa|0|0.0
2004|Brasil|Bósnia-Herzegovina|Vinhos de mesa|0|0.0
2004|Brasil|Brasil|Vinhos de mesa|2088|16212.0
2004|Brasil|Bulgária|Vinhos de mesa|0|0.0
2004|Brasil|Canada|Vinhos de mesa|0|0.0
2004|Brasil|Chile|Vinhos de mesa|11134141|22521618.0
2004|Brasil|China|Vinhos de mesa|0|0.0
2004|Brasil|Coreia do Sul, República|Vinhos de mesa|450|560.0
2004|Brasil|Croácia|Vinhos de mesa|0|0.0
2004|Brasil|Emirados Árabes Unidos|Vinhos de mesa|0|0.0
2004|Brasil|Eslovênia|Vinhos de mesa|0|0.0
2004|Brasil|Eslováquia|Vinhos de mesa|0|0.0
2004|Brasil|Espanha|Vinhos de mesa|603666|2092080.0
2004|Brasil|Estados Unidos|Vinhos de mesa|79531|255328.0
2004|Brasil|França|Vinhos de mesa|2092261|6201807.0
2004|Brasil|Geórgia|Vinhos de mesa|0|0.0
2004|Brasil|Geórgia do Sul e Sandwich do Sul, Ilhas|Vinhos de mesa|0|0.0
2004|Brasil|Grécia|Vinhos de mesa|0|0.0
2004|Brasil|Hong Kong|Vinhos de mesa|0|0.0
2004|Brasil|Hungria|Vinhos de mesa|10967|26900.0
